🚀 Supabase Upload Script Started
Processing [2620/3027] photo_2.jpg... ✅ Done.
Processing [2621/3027] photo_3.jpg... ✅ Done.
Processing [2622/3027] photo_4.jpg... ✅ Done.
Processing [2623/3027] photo_5.jpg... ✅ Done.
Processing [2624/3027] photo_6.jpg... ✅ Done.
Processing [2625/3027] photo_7.jpg... ✅ Done.
Processing [2626/3027] photo_1.jpg... ✅ Done.
Processing [2627/3027] photo_2.JPG... ✅ Done.
Processing [2628/3027] photo_3.jpg... ✅ Done.
Processing [2629/3027] photo_1.png... ✅ Done.
Processing [2630/3027] photo_1.jpg... ✅ Done.
Processing [2631/3027] photo_2.jpg... ✅ Done.
Processing [2632/3027] photo_3.jpg... ✅ Done.
Processing [2633/3027] photo_1.png... ✅ Done.
Processing [2634/3027] photo_1.jpg... ✅ Done.
Processing [2635/3027] photo_1.PNG... ✅ Done.
Processing [2636/3027] photo_1.PNG... ✅ Done.
Processing [2637/3027] photo_1.png... ✅ Done.
Processing [2638/3027] photo_1.PNG... ✅ Done.
Processing [2639/3027] photo_1.PNG... ✅ Done.
Processing [2640/3027] photo_1.PNG... ✅ Done.
Processing [2641/3027] photo_1.PNG... ✅ Done.
Processing [2642/3027] photo_1.PNG... ✅ Done.
Processing [2643/3027] photo_1.JPG... ✅ Done.
Processing [2644/3027] photo_10.jpg... ✅ Done.
Processing [2645/3027] photo_11.jpg... ✅ Done.
Processing [2646/3027] photo_12.jpg... ✅ Done.
Processing [2647/3027] photo_2.jpg... ✅ Done.
Processing [2648/3027] photo_3.jpg... ✅ Done.
Processing [2649/3027] photo_4.jpg... ✅ Done.
Processing [2650/3027] photo_5.jpg... ✅ Done.
Processing [2651/3027] photo_6.jpg... ✅ Done.
Processing [2652/3027] photo_7.jpg... ✅ Done.
Processing [2653/3027] photo_8.jpg... ✅ Done.
Processing [2654/3027] photo_9.jpg... ✅ Done.
Processing [2655/3027] photo_1.jpg... ✅ Done.
Processing [2656/3027] photo_1.png... ✅ Done.
Processing [2657/3027] photo_1.PNG... ✅ Done.
Processing [2658/3027] photo_1.PNG... ✅ Done.
Processing [2659/3027] photo_1.jpg... ✅ Done.
Processing [2660/3027] photo_2.jpg... ✅ Done.
Processing [2661/3027] photo_3.jpg... ✅ Done.
Processing [2662/3027] photo_1.jpg... ✅ Done.
Processing [2663/3027] photo_1.PNG... ✅ Done.
Processing [2664/3027] photo_1.PNG... ✅ Done.
Processing [2665/3027] photo_1.png... ✅ Done.
Processing [2666/3027] photo_1.jpg... ✅ Done.
Processing [2667/3027] photo_2.jpg... ✅ Done.
Processing [2668/3027] photo_3.JPG... ✅ Done.
Processing [2669/3027] photo_1.PNG... ✅ Done.
Processing [2670/3027] photo_1.PNG... ✅ Done.
Processing [2671/3027] photo_1.PNG... ✅ Done.
Processing [2672/3027] photo_1.jpg... ✅ Done.
Processing [2673/3027] photo_2.jpg... ✅ Done.
Processing [2674/3027] photo_1.PNG... ✅ Done.
Processing [2675/3027] photo_1.PNG... ✅ Done.
Processing [2676/3027] photo_1.PNG... ✅ Done.
Processing [2677/3027] photo_1.PNG... ✅ Done.
Processing [2678/3027] photo_1.jpg... ✅ Done.
Processing [2679/3027] photo_2.jpg... ✅ Done.
Processing [2680/3027] photo_3.jpg... ✅ Done.
Processing [2681/3027] photo_1.jpg... ✅ Done.
Processing [2682/3027] photo_2.jpg... ✅ Done.
Processing [2683/3027] photo_3.jpg... ✅ Done.
Processing [2684/3027] photo_1.jpg... ✅ Done.
Processing [2685/3027] photo_2.jpg... ✅ Done.
Processing [2686/3027] photo_3.jpg... ✅ Done.
Processing [2687/3027] photo_1.PNG... ✅ Done.
Processing [2688/3027] photo_1.PNG... ✅ Done.
Processing [2689/3027] photo_1.PNG... ✅ Done.
Processing [2690/3027] photo_1.jpg... ✅ Done.
Processing [2691/3027] photo_2.jpg... ✅ Done.
Processing [2692/3027] photo_3.jpg... ✅ Done.
Processing [2693/3027] photo_4.jpg... ✅ Done.
Processing [2694/3027] photo_1.PNG... ✅ Done.
Processing [2695/3027] photo_1.png... ✅ Done.
Processing [2696/3027] photo_1.jpg... ✅ Done.
Processing [2697/3027] photo_2.jpg... ✅ Done.
Processing [2698/3027] photo_3.jpg... ✅ Done.
Processing [2699/3027] photo_4.jpg... ✅ Done.
Processing [2700/3027] photo_1.PNG... ✅ Done.
Processing [2701/3027] photo_1.PNG... ✅ Done.
Processing [2702/3027] photo_1.jpg... ✅ Done.
Processing [2703/3027] photo_2.jpg... ✅ Done.
Processing [2704/3027] photo_3.jpg... ✅ Done.
Processing [2705/3027] photo_4.jpg... ✅ Done.
Processing [2706/3027] photo_1.PNG... ✅ Done.
Processing [2707/3027] photo_1.PNG... ✅ Done.
Processing [2708/3027] photo_1.jpg... ✅ Done.
Processing [2709/3027] photo_2.jpg... ✅ Done.
Processing [2710/3027] photo_3.jpg... ✅ Done.
Processing [2711/3027] photo_1.PNG... ✅ Done.
Processing [2712/3027] photo_1.PNG... ✅ Done.
Processing [2713/3027] photo_1.PNG... ✅ Done.
Processing [2714/3027] photo_1.PNG... ✅ Done.
Processing [2715/3027] photo_1.png... ✅ Done.
Processing [2716/3027] photo_1.png... ✅ Done.
Processing [2717/3027] photo_1.jpg... ✅ Done.
Processing [2718/3027] photo_2.jpg... ✅ Done.
Processing [2719/3027] photo_3.jpg... ✅ Done.
Processing [2720/3027] photo_4.jpg... ✅ Done.
Processing [2721/3027] photo_1.PNG... ✅ Done.
Processing [2722/3027] photo_1.png... ✅ Done.
Processing [2723/3027] photo_1.jpg... ✅ Done.
Processing [2724/3027] photo_1.png... ✅ Done.
Processing [2725/3027] photo_1.png... ❌ Upload failed: Unexpected token '<', "<html>
<h"... is not valid JSON
Processing [2726/3027] photo_1.png... ✅ Done.
Processing [2727/3027] photo_1.png... ✅ Done.
Processing [2728/3027] photo_1.png... ✅ Done.
Processing [2729/3027] photo_1.png... ✅ Done.
Processing [2730/3027] photo_1.png... ✅ Done.
Processing [2731/3027] photo_1.png... ✅ Done.
Processing [2732/3027] photo_1.png... ✅ Done.
Processing [2733/3027] photo_1.png... ✅ Done.
Processing [2734/3027] photo_1.png... ✅ Done.
Processing [2735/3027] photo_1.png... ✅ Done.
Processing [2736/3027] photo_1.png... ✅ Done.
Processing [2737/3027] photo_1.png... ✅ Done.
Processing [2738/3027] photo_1.png... ✅ Done.
Processing [2739/3027] photo_1.png... ✅ Done.
Processing [2740/3027] photo_1.png... ✅ Done.
Processing [2741/3027] photo_1.png... ✅ Done.
Processing [2742/3027] photo_1.png... ✅ Done.
Processing [2743/3027] photo_1.png... ✅ Done.
Processing [2744/3027] photo_1.png... ✅ Done.
Processing [2745/3027] photo_1.png... ✅ Done.
Processing [2746/3027] photo_1.png... ✅ Done.
Processing [2747/3027] photo_1.png... ✅ Done.
Processing [2748/3027] photo_1.png... ✅ Done.
Processing [2749/3027] photo_1.png... ✅ Done.
Processing [2750/3027] photo_1.png... ✅ Done.
Processing [2751/3027] photo_1.png... ✅ Done.
Processing [2752/3027] photo_1.jpg... ✅ Done.
Processing [2753/3027] photo_10.jpg... ✅ Done.
Processing [2754/3027] photo_11.jpg... ✅ Done.
Processing [2755/3027] photo_12.jpg... ✅ Done.
Processing [2756/3027] photo_2.jpg... ✅ Done.
Processing [2757/3027] photo_3.jpg... ✅ Done.
Processing [2758/3027] photo_4.jpg... ✅ Done.
Processing [2759/3027] photo_5.jpg... ✅ Done.
Processing [2760/3027] photo_6.jpg... ✅ Done.
Processing [2761/3027] photo_7.jpg... ✅ Done.
Processing [2762/3027] photo_8.jpg... ✅ Done.
Processing [2763/3027] photo_9.jpg... ✅ Done.
Processing [2764/3027] photo_1.png... ✅ Done.
Processing [2765/3027] photo_1.png... ✅ Done.
Processing [2766/3027] photo_1.png... ✅ Done.
Processing [2767/3027] photo_1.png... ✅ Done.
Processing [2768/3027] photo_1.png... ✅ Done.
Processing [2769/3027] photo_1.png... ✅ Done.
Processing [2770/3027] photo_1.png... ✅ Done.
Processing [2771/3027] photo_1.png... ✅ Done.
Processing [2772/3027] photo_1.png... ✅ Done.
Processing [2773/3027] photo_1.png... ✅ Done.
Processing [2774/3027] photo_1.png... ✅ Done.
Processing [2775/3027] photo_1.png... ✅ Done.
Processing [2776/3027] photo_1.JPG... ✅ Done.
Processing [2777/3027] photo_2.JPG... ✅ Done.
Processing [2778/3027] photo_3.jpg... ✅ Done.
Processing [2779/3027] photo_4.jpg... ✅ Done.
Processing [2780/3027] photo_5.jpg... ✅ Done.
Processing [2781/3027] photo_6.jpg... ✅ Done.
Processing [2782/3027] photo_7.jpg... ✅ Done.
Processing [2783/3027] photo_8.jpg... ✅ Done.
Processing [2784/3027] photo_1.png... ✅ Done.
Processing [2785/3027] photo_1.png... ✅ Done.
Processing [2786/3027] photo_1.png... ✅ Done.
Processing [2787/3027] photo_1.png... ✅ Done.
Processing [2788/3027] photo_1.jpg... ✅ Done.
Processing [2789/3027] photo_1.jpg... ✅ Done.
Processing [2790/3027] photo_1.png... ✅ Done.
Processing [2791/3027] photo_1.png... ✅ Done.
Processing [2792/3027] photo_1.png... ✅ Done.
Processing [2793/3027] photo_1.png... ✅ Done.
Processing [2794/3027] photo_1.png... ✅ Done.
Processing [2795/3027] photo_1.png... ✅ Done.
Processing [2796/3027] photo_1.png... ✅ Done.
Processing [2797/3027] photo_1.png... ✅ Done.
Processing [2798/3027] photo_1.png... ✅ Done.
Processing [2799/3027] photo_1.png... ✅ Done.
Processing [2800/3027] photo_1.png... ✅ Done.
Processing [2801/3027] photo_1.png... ✅ Done.
Processing [2802/3027] photo_1.png... ✅ Done.
Processing [2803/3027] photo_1.png... ✅ Done.
Processing [2804/3027] photo_1.png... ✅ Done.
Processing [2805/3027] photo_1.png... ✅ Done.
Processing [2806/3027] photo_1.png... ✅ Done.
Processing [2807/3027] photo_1.png... ✅ Done.
Processing [2808/3027] photo_1.png... ✅ Done.
Processing [2809/3027] photo_1.png... ✅ Done.
Processing [2810/3027] photo_1.png... ✅ Done.
Processing [2811/3027] photo_1.png... ✅ Done.
Processing [2812/3027] photo_1.png... ✅ Done.
Processing [2813/3027] photo_1.png... ✅ Done.
Processing [2814/3027] photo_1.png... ✅ Done.
Processing [2815/3027] photo_1.png... ✅ Done.
Processing [2816/3027] photo_1.png... ✅ Done.
Processing [2817/3027] photo_1.png... ✅ Done.
Processing [2818/3027] photo_1.png... ✅ Done.
Processing [2819/3027] photo_1.png... ✅ Done.
Processing [2820/3027] photo_1.png... ✅ Done.
Processing [2821/3027] photo_1.png... ✅ Done.
Processing [2822/3027] photo_1.png... ✅ Done.
Processing [2823/3027] photo_1.png... ✅ Done.
Processing [2824/3027] photo_1.png... ✅ Done.
Processing [2825/3027] photo_1.png... ✅ Done.
Processing [2826/3027] photo_1.png... ✅ Done.
Processing [2827/3027] photo_1.png... ✅ Done.
Processing [2828/3027] photo_1.png... ✅ Done.
Processing [2829/3027] photo_1.png... ✅ Done.
Processing [2830/3027] photo_1.jpg... ✅ Done.
Processing [2831/3027] photo_1.png... ✅ Done.
Processing [2832/3027] photo_1.jpg... ✅ Done.
Processing [2833/3027] photo_2.JPG... ✅ Done.
Processing [2834/3027] photo_3.jpg... ✅ Done.
Processing [2835/3027] photo_1.jpg... ✅ Done.
Processing [2836/3027] photo_2.jpg... ✅ Done.
Processing [2837/3027] photo_3.jpg... ✅ Done.
Processing [2838/3027] photo_1.jpg... ✅ Done.
Processing [2839/3027] photo_2.JPG... ✅ Done.
Processing [2840/3027] photo_3.jpg... ✅ Done.
Processing [2841/3027] photo_1.PNG... ✅ Done.
Processing [2842/3027] photo_1.PNG... ✅ Done.
Processing [2843/3027] photo_1.PNG... ✅ Done.
Processing [2844/3027] photo_1.PNG... ✅ Done.
Processing [2845/3027] photo_1.PNG... ✅ Done.
Processing [2846/3027] photo_1.jpg... ✅ Done.
Processing [2847/3027] photo_1.jpg... ✅ Done.
Processing [2848/3027] photo_10.jpg... ✅ Done.
Processing [2849/3027] photo_2.jpg... ✅ Done.
Processing [2850/3027] photo_3.jpg... ✅ Done.
Processing [2851/3027] photo_4.jpg... ✅ Done.
Processing [2852/3027] photo_5.jpg... ✅ Done.
Processing [2853/3027] photo_6.jpg... ✅ Done.
Processing [2854/3027] photo_7.jpg... ✅ Done.
Processing [2855/3027] photo_8.jpg... ✅ Done.
Processing [2856/3027] photo_9.jpg... ✅ Done.
Processing [2857/3027] photo_1.png... ✅ Done.
Processing [2858/3027] photo_1.PNG... ✅ Done.
Processing [2859/3027] photo_1.png... ✅ Done.
Processing [2860/3027] photo_1.PNG... ✅ Done.
Processing [2861/3027] photo_1.jpeg... ✅ Done.
Processing [2862/3027] photo_1.png... ✅ Done.
Processing [2863/3027] photo_1.PNG... ✅ Done.
Processing [2864/3027] photo_1.PNG... ✅ Done.
Processing [2865/3027] photo_1.PNG... ✅ Done.
Processing [2866/3027] photo_1.PNG... ✅ Done.
Processing [2867/3027] photo_1.PNG... ✅ Done.
Processing [2868/3027] photo_1.PNG... ✅ Done.
Processing [2869/3027] photo_1.PNG... ✅ Done.
Processing [2870/3027] photo_1.PNG... ✅ Done.
Processing [2871/3027] photo_1.PNG... ✅ Done.
Processing [2872/3027] photo_1.PNG... ✅ Done.
Processing [2873/3027] photo_1.PNG... ✅ Done.
Processing [2874/3027] photo_1.jpeg... ✅ Done.
Processing [2875/3027] photo_2.jpeg... ✅ Done.
Processing [2876/3027] photo_1.PNG... ✅ Done.
Processing [2877/3027] photo_1.PNG... ✅ Done.
Processing [2878/3027] photo_1.PNG... ✅ Done.
Processing [2879/3027] photo_1.PNG... ✅ Done.
Processing [2880/3027] photo_1.PNG... ✅ Done.
Processing [2881/3027] photo_1.PNG... ✅ Done.
Processing [2882/3027] photo_1.PNG... ✅ Done.
Processing [2883/3027] photo_1.PNG... ✅ Done.
Processing [2884/3027] photo_1.PNG... ✅ Done.
Processing [2885/3027] photo_1.PNG... ✅ Done.
Processing [2886/3027] photo_1.PNG... ✅ Done.
Processing [2887/3027] photo_1.PNG... ✅ Done.
Processing [2888/3027] photo_1.PNG... ✅ Done.
Processing [2889/3027] photo_1.PNG... ✅ Done.
Processing [2890/3027] photo_1.PNG... ✅ Done.
Processing [2891/3027] photo_1.PNG... ✅ Done.
Processing [2892/3027] photo_1.PNG... ✅ Done.
Processing [2893/3027] photo_1.PNG... ✅ Done.
Processing [2894/3027] photo_1.PNG... ✅ Done.
Processing [2895/3027] photo_1.PNG... ✅ Done.
Processing [2896/3027] photo_1.PNG... ✅ Done.
Processing [2897/3027] photo_1.PNG... ✅ Done.
Processing [2898/3027] photo_1.PNG... ✅ Done.
Processing [2899/3027] photo_1.PNG... ✅ Done.
Processing [2900/3027] photo_1.jpg... ✅ Done.
Processing [2901/3027] photo_10.jpg... ✅ Done.
Processing [2902/3027] photo_2.jpg... ✅ Done.
Processing [2903/3027] photo_3.jpg... ✅ Done.
Processing [2904/3027] photo_4.jpg... ✅ Done.
Processing [2905/3027] photo_5.jpg... ✅ Done.
Processing [2906/3027] photo_6.jpg... ✅ Done.
Processing [2907/3027] photo_7.jpg... ✅ Done.
Processing [2908/3027] photo_8.jpg... ✅ Done.
Processing [2909/3027] photo_9.jpg... ✅ Done.
Processing [2910/3027] photo_1.PNG... ✅ Done.
Processing [2911/3027] photo_1.PNG... ✅ Done.
Processing [2912/3027] photo_1.PNG... ✅ Done.
Processing [2913/3027] photo_1.PNG... ✅ Done.
Processing [2914/3027] photo_1.PNG... ✅ Done.
Processing [2915/3027] photo_1.PNG... ✅ Done.
Processing [2916/3027] photo_1.PNG... ✅ Done.
Processing [2917/3027] photo_1.jpg... ✅ Done.
Processing [2918/3027] photo_2.jpg... ✅ Done.
Processing [2919/3027] photo_1.PNG... ✅ Done.
Processing [2920/3027] photo_1.PNG... ✅ Done.
Processing [2921/3027] photo_1.PNG... ✅ Done.
Processing [2922/3027] photo_1.PNG... ✅ Done.
Processing [2923/3027] photo_1.PNG... ✅ Done.
Processing [2924/3027] photo_1.PNG... ✅ Done.
Processing [2925/3027] photo_1.PNG... ✅ Done.
Processing [2926/3027] photo_1.PNG... ✅ Done.
Processing [2927/3027] photo_1.PNG... ✅ Done.
Processing [2928/3027] photo_1.PNG... ✅ Done.
Processing [2929/3027] photo_1.PNG... ✅ Done.
Processing [2930/3027] photo_1.PNG... ✅ Done.
Processing [2931/3027] photo_1.PNG... ✅ Done.
Processing [2932/3027] photo_1.PNG... ✅ Done.
Processing [2933/3027] photo_1.PNG... ✅ Done.
Processing [2934/3027] photo_1.PNG... ✅ Done.
Processing [2935/3027] photo_1.PNG... ✅ Done.
Processing [2936/3027] photo_1.PNG... ✅ Done.
Processing [2937/3027] photo_1.PNG... ✅ Done.
Processing [2938/3027] photo_1.PNG... ✅ Done.
Processing [2939/3027] photo_1.PNG... ✅ Done.
Processing [2940/3027] photo_1.PNG... ✅ Done.
Processing [2941/3027] photo_1.PNG... ✅ Done.
Processing [2942/3027] photo_1.PNG... ✅ Done.
Processing [2943/3027] photo_1.PNG... ✅ Done.
Processing [2944/3027] photo_1.PNG... ✅ Done.
Processing [2945/3027] photo_1.PNG... ✅ Done.
Processing [2946/3027] photo_1.PNG... ✅ Done.
Processing [2947/3027] photo_1.PNG... ✅ Done.
Processing [2948/3027] photo_1.PNG... ✅ Done.
Processing [2949/3027] photo_1.PNG... ✅ Done.
Processing [2950/3027] photo_1.PNG... ✅ Done.
Processing [2951/3027] photo_1.PNG... ✅ Done.
Processing [2952/3027] photo_1.PNG... ✅ Done.
Processing [2953/3027] photo_1.PNG... ✅ Done.
Processing [2954/3027] photo_1.PNG... ✅ Done.
Processing [2955/3027] photo_1.PNG... ✅ Done.
Processing [2956/3027] photo_1.PNG... ✅ Done.
Processing [2957/3027] photo_1.PNG... ✅ Done.
Processing [2958/3027] photo_1.PNG... ✅ Done.
Processing [2959/3027] photo_1.PNG... ✅ Done.
Processing [2960/3027] photo_1.jpg... ✅ Done.
Processing [2961/3027] photo_2.jpg... ✅ Done.
Processing [2962/3027] photo_3.jpg... ✅ Done.
Processing [2963/3027] photo_1.PNG... ✅ Done.
Processing [2964/3027] photo_1.PNG... ✅ Done.
Processing [2965/3027] photo_1.PNG... ✅ Done.
Processing [2966/3027] photo_1.PNG... ✅ Done.
Processing [2967/3027] photo_1.PNG... ✅ Done.
Processing [2968/3027] photo_1.PNG... ✅ Done.
Processing [2969/3027] photo_1.PNG... ✅ Done.
Processing [2970/3027] photo_1.PNG... ✅ Done.
Processing [2971/3027] photo_1.PNG... ✅ Done.
Processing [2972/3027] photo_1.PNG... ✅ Done.
Processing [2973/3027] photo_1.PNG... ✅ Done.
Processing [2974/3027] photo_1.PNG... ✅ Done.
Processing [2975/3027] photo_1.PNG... ✅ Done.
Processing [2976/3027] photo_1.PNG... ✅ Done.
Processing [2977/3027] photo_1.png... ✅ Done.
Processing [2978/3027] photo_2.JPG... ✅ Done.
Processing [2979/3027] photo_1.PNG... ✅ Done.
Processing [2980/3027] photo_1.PNG... ✅ Done.
Processing [2981/3027] photo_1.PNG... ✅ Done.
Processing [2982/3027] photo_1.PNG... ✅ Done.
Processing [2983/3027] photo_1.PNG... ✅ Done.
Processing [2984/3027] photo_1.PNG... ✅ Done.
Processing [2985/3027] photo_1.PNG... ✅ Done.
Processing [2986/3027] photo_1.PNG... ✅ Done.
Processing [2987/3027] photo_1.png... ✅ Done.
Processing [2988/3027] photo_1.jpg... ✅ Done.
Processing [2989/3027] photo_2.jpg... ✅ Done.
Processing [2990/3027] photo_3.jpg... ✅ Done.
Processing [2991/3027] photo_4.jpg... ✅ Done.
Processing [2992/3027] photo_5.jpg... ✅ Done.
Processing [2993/3027] photo_6.jpg... ✅ Done.
Processing [2994/3027] photo_7.jpg... ✅ Done.
Processing [2995/3027] photo_8.jpg... ✅ Done.
Processing [2996/3027] photo_9.jpg... ✅ Done.
Processing [2997/3027] photo_1.png... ✅ Done.
Processing [2998/3027] photo_1.PNG... ✅ Done.
Processing [2999/3027] photo_1.PNG... ✅ Done.
Processing [3000/3027] photo_1.PNG... ✅ Done.
Processing [3001/3027] photo_1.PNG... ✅ Done.
Processing [3002/3027] photo_1.PNG... ✅ Done.
Processing [3003/3027] photo_1.PNG... ✅ Done.
Processing [3004/3027] photo_1.PNG... ✅ Done.
Processing [3005/3027] photo_1.PNG... ✅ Done.
Processing [3006/3027] photo_1.PNG... ✅ Done.
Processing [3007/3027] photo_1.PNG... ✅ Done.
Processing [3008/3027] photo_1.PNG... ✅ Done.
Processing [3009/3027] photo_1.PNG... ✅ Done.
Processing [3010/3027] photo_1.PNG... ✅ Done.
Processing [3011/3027] photo_1.PNG... ✅ Done.
Processing [3012/3027] photo_1.PNG... ✅ Done.
Processing [3013/3027] photo_1.PNG... ✅ Done.
Processing [3014/3027] photo_1.PNG... ✅ Done.
Processing [3015/3027] photo_1.PNG... ✅ Done.
Processing [3016/3027] photo_1.PNG... ✅ Done.
Processing [3017/3027] photo_1.PNG... ✅ Done.
Processing [3018/3027] photo_1.PNG... ✅ Done.
Processing [3019/3027] photo_1.PNG... ✅ Done.
Processing [3020/3027] photo_1.PNG... ✅ Done.
Processing [3021/3027] photo_1.PNG... ✅ Done.
Processing [3022/3027] photo_1.PNG... ✅ Done.
Processing [3023/3027] photo_1.PNG... ✅ Done.
Processing [3024/3027] photo_1.PNG... ✅ Done.
Processing [3025/3027] photo_1.PNG... ✅ Done.
Processing [3026/3027] photo_1.PNG... ✅ Done.
Processing [3027/3027] photo_1.png... ✅ Done.
-----------------------------------
🎉 Finished! Helper URL: https://jbydmhfuqnpukfutvrgs.supabase.co/storage/v1/object/public/facilities/[filename].webp
